year,Year2,Indicator,Country,Value
1996,01/01/1996,Population,South Africa,42241011
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Argentina,288246.2679
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Australia,508882.826
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Brazil,1613760.437
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Canada,698763.38
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),China,5181880.514
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Germany,1153137.92
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),European Union,5411909.136
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),France,572529.08
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,744362.82
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Indonesia,1314060.75
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),India,1708836.97
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Italy,507338.856
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Japan,1424112.7
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),South Korea,487344.746
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Mexico,532804.427
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Russia,2718564.86
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Saudi Arabia,276181.966
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),Turkey,278000.492
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),United States,6577713.1
1996,01/01/1996,Greenhouse gas emissions (kt of CO2 equivalent),South Africa,383673.271
1996,01/01/1996,Urban population,Argentina,31145811
1996,01/01/1996,Urban population,Australia,15521685
1996,01/01/1996,Urban population,Brazil,128896593
1996,01/01/1996,Urban population,Canada,23081461
1996,01/01/1996,Urban population,China,388593258
1996,01/01/1996,Urban population,Germany,60725922
1996,01/01/1996,Urban population,European Union,345577350
1996,01/01/1996,Urban population,France,44863823
1996,01/01/1996,Urban population,United Kingdom,45610451
1996,01/01/1996,Urban population,Indonesia,74433222
1996,01/01/1996,Urban population,India,263440887
1996,01/01/1996,Urban population,Italy,38086153
1996,01/01/1996,Urban population,Japan,98272808
1996,01/01/1996,Urban population,South Korea,35810625
1996,01/01/1996,Urban population,Mexico,68621427
1996,01/01/1996,Urban population,Russia,108700578
1996,01/01/1996,Urban population,Saudi Arabia,15019607
1996,01/01/1996,Urban population,Turkey,37230469
1996,01/01/1996,Urban population,United States,209146726
1996,01/01/1996,Urban population,South Africa,23218617
1997,01/01/1997,Agricultural land (sq. km),Argentina,1282350
1997,01/01/1997,Agricultural land (sq. km),Australia,4622000
1997,01/01/1997,Agricultural land (sq. km),Brazil,2595660
1997,01/01/1997,Agricultural land (sq. km),Canada,679440
1997,01/01/1997,Agricultural land (sq. km),China,5233330
1997,01/01/1997,Agricultural land (sq. km),Germany,173270
1997,01/01/1997,Agricultural land (sq. km),European Union,2015593.997
1997,01/01/1997,Agricultural land (sq. km),France,300395.9961
1997,01/01/1997,Agricultural land (sq. km),United Kingdom,175850
1997,01/01/1997,Agricultural land (sq. km),Indonesia,435270
1997,01/01/1997,Agricultural land (sq. km),India,1809810
1997,01/01/1997,Agricultural land (sq. km),Italy,153450
1997,01/01/1997,Agricultural land (sq. km),Japan,53540
1997,01/01/1997,Agricultural land (sq. km),South Korea,19830
1997,01/01/1997,Agricultural land (sq. km),Mexico,1063100
1997,01/01/1997,Agricultural land (sq. km),Russia,2179890
1997,01/01/1997,Agricultural land (sq. km),Saudi Arabia,1587850
1997,01/01/1997,Agricultural land (sq. km),Turkey,392420
1997,01/01/1997,Agricultural land (sq. km),United States,4148850
1997,01/01/1997,Agricultural land (sq. km),South Africa,979450
1997,01/01/1997,CO2 emissions (kt),Argentina,138003.878
1997,01/01/1997,CO2 emissions (kt),Australia,305794.797
1997,01/01/1997,CO2 emissions (kt),Brazil,300547.32
1997,01/01/1997,CO2 emissions (kt),Canada,495294.356
1997,01/01/1997,CO2 emissions (kt),China,3469510.048
1997,01/01/1997,CO2 emissions (kt),Germany,862276.715
1997,01/01/1997,CO2 emissions (kt),European Union,3963003.907
1997,01/01/1997,CO2 emissions (kt),France,351562.624
1997,01/01/1997,CO2 emissions (kt),United Kingdom,527343.936
1997,01/01/1997,CO2 emissions (kt),Indonesia,278658.997
1997,01/01/1997,CO2 emissions (kt),India,917685.085
1997,01/01/1997,CO2 emissions (kt),Italy,430487.465
1997,01/01/1997,CO2 emissions (kt),Japan,1200788.486
1997,01/01/1997,CO2 emissions (kt),South Korea,430032.757
1997,01/01/1997,CO2 emissions (kt),Mexico,369769.279
1997,01/01/1997,CO2 emissions (kt),Russia,1526011.049
1997,01/01/1997,CO2 emissions (kt),Saudi Arabia,216239.323
1997,01/01/1997,CO2 emissions (kt),Turkey,198535.047
1997,01/01/1997,CO2 emissions (kt),United States,5368715.354
1997,01/01/1997,CO2 emissions (kt),South Africa,386131.433
1997,01/01/1997,Forest area (sq. km),Argentina,327399.0039
1997,01/01/1997,Forest area (sq. km),Australia,1287510
1997,01/01/1997,Forest area (sq. km),Brazil,5289033.125
1997,01/01/1997,Forest area (sq. km),Canada,3479433.125
1997,01/01/1997,Forest area (sq. km),China,1710425.313
1997,01/01/1997,Forest area (sq. km),Germany,113377.998
1997,01/01/1997,Forest area (sq. km),European Union,1526926.986
1997,01/01/1997,Forest area (sq. km),France,150330.9961
1997,01/01/1997,Forest area (sq. km),United Kingdom,29011.99951
1997,01/01/1997,Forest area (sq. km),Indonesia,1051497.969
1997,01/01/1997,Forest area (sq. km),India,649546.9922
1997,01/01/1997,Forest area (sq. km),Italy,81352.99805
1997,01/01/1997,Forest area (sq. km),Japan,248981.9922
1997,01/01/1997,Forest area (sq. km),South Korea,63126.00098
1997,01/01/1997,Forest area (sq. km),Mexico,684272.0313
1997,01/01/1997,Forest area (sq. km),Russia,8091729.375
1997,01/01/1997,Forest area (sq. km),Saudi Arabia,9770
1997,01/01/1997,Forest area (sq. km),Turkey,100147.002
1997,01/01/1997,Forest area (sq. km),United States,3032101.875
1997,01/01/1997,Forest area (sq. km),South Africa,92410
1997,01/01/1997,Population,Argentina,35657429
1997,01/01/1997,Population,Australia,18517000
1997,01/01/1997,Population,Brazil,167209040
1997,01/01/1997,Population,Canada,29905948
1997,01/01/1997,Population,China,1230075000
1997,01/01/1997,Population,Germany,82034771
1997,01/01/1997,Population,European Union,485855012
1997,01/01/1997,Population,France,59964851
1997,01/01/1997,Population,United Kingdom,58316954
1997,01/01/1997,Population,Indonesia,202826446
1997,01/01/1997,Population,India,1000900030
1997,01/01/1997,Population,Italy,56890372
1997,01/01/1997,Population,Japan,126057000
1997,01/01/1997,Population,South Korea,45953580
1997,01/01/1997,Population,Mexico,94611002
1997,01/01/1997,Population,Russia,147915307
1997,01/01/1997,Population,Saudi Arabia,19407142
1997,01/01/1997,Population,Turkey,60372568
1997,01/01/1997,Population,United States,272657000
1997,01/01/1997,Population,South Africa,42987461
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Argentina,299708.76
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Australia,921012.05
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Brazil,1647413.793
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Canada,690068.75
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),China,5113706.854
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Germany,1122917.37
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),European Union,5318851.567
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),France,565220.99
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,716185.48
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Indonesia,5040841.3
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),India,1761537.39
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Italy,508373.858
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Japan,1414397.05
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),South Korea,513934.866
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Mexico,539136.339
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Russia,2457479.79
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Saudi Arabia,280673.769
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),Turkey,289681.095
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),United States,6724414.4
1997,01/01/1997,Greenhouse gas emissions (kt of CO2 equivalent),South Africa,403030.554
1997,01/01/1997,Urban population,Argentina,31579645
1997,01/01/1997,Urban population,Australia,15672048
1997,01/01/1997,Urban population,Brazil,132175402
1997,01/01/1997,Urban population,Canada,23428320
1997,01/01/1997,Urban population,China,404485562
1997,01/01/1997,Urban population,Germany,60986289
1997,01/01/1997,Urban population,European Union,346755773
1997,01/01/1997,Urban population,France,45123550
1997,01/01/1997,Urban population,United Kingdom,45762480
1997,01/01/1997,Urban population,Indonesia,77897525
1997,01/01/1997,Urban population,India,270523260
1997,01/01/1997,Urban population,Italy,38140443
1997,01/01/1997,Urban population,Japan,98667335
1997,01/01/1997,Urban population,South Korea,36259672
1997,01/01/1997,Urban population,Mexico,69944968
1997,01/01/1997,Urban population,Russia,108515107
1997,01/01/1997,Urban population,Saudi Arabia,15360171
1997,01/01/1997,Urban population,Turkey,38142785
1997,01/01/1997,Urban population,United States,212694273
1997,01/01/1997,Urban population,South Africa,23836117
1998,01/01/1998,Agricultural land (sq. km),Argentina,1283300
1998,01/01/1998,Agricultural land (sq. km),Australia,4637860
1998,01/01/1998,Agricultural land (sq. km),Brazil,2601120
1998,01/01/1998,Agricultural land (sq. km),Canada,678340
1998,01/01/1998,Agricultural land (sq. km),China,5236830
1998,01/01/1998,Agricultural land (sq. km),Germany,173730
1998,01/01/1998,Agricultural land (sq. km),European Union,2009245.999
1998,01/01/1998,Agricultural land (sq. km),France,299800
1998,01/01/1998,Agricultural land (sq. km),United Kingdom,175180
1998,01/01/1998,Agricultural land (sq. km),Indonesia,438770
1998,01/01/1998,Agricultural land (sq. km),India,1808740
1998,01/01/1998,Agricultural land (sq. km),Italy,154840
1998,01/01/1998,Agricultural land (sq. km),Japan,53100
1998,01/01/1998,Agricultural land (sq. km),South Korea,19690
1998,01/01/1998,Agricultural land (sq. km),Mexico,1063250
1998,01/01/1998,Agricultural land (sq. km),Russia,2172870
1998,01/01/1998,Agricultural land (sq. km),Saudi Arabia,1667850
1998,01/01/1998,Agricultural land (sq. km),Turkey,399190
1998,01/01/1998,Agricultural land (sq. km),United States,4145880
1998,01/01/1998,Agricultural land (sq. km),South Africa,979880
1998,01/01/1998,CO2 emissions (kt),Argentina,139815.376
1998,01/01/1998,CO2 emissions (kt),Australia,316883.805
1998,01/01/1998,CO2 emissions (kt),Brazil,312289.054
1998,01/01/1998,CO2 emissions (kt),Canada,506533.711
1998,01/01/1998,CO2 emissions (kt),China,3324344.519
1998,01/01/1998,CO2 emissions (kt),Germany,855364.42
1998,01/01/1998,CO2 emissions (kt),European Union,3968801.434
1998,01/01/1998,CO2 emissions (kt),France,377444.31
1998,01/01/1998,CO2 emissions (kt),United Kingdom,531905.684
1998,01/01/1998,CO2 emissions (kt),Indonesia,214200.471
1998,01/01/1998,CO2 emissions (kt),India,936221.77
1998,01/01/1998,CO2 emissions (kt),Italy,440153.677
1998,01/01/1998,CO2 emissions (kt),Japan,1157829.581
1998,01/01/1998,CO2 emissions (kt),South Korea,364833.497
1998,01/01/1998,CO2 emissions (kt),Mexico,389087.035
1998,01/01/1998,CO2 emissions (kt),Russia,1495505.276
1998,01/01/1998,CO2 emissions (kt),Saudi Arabia,207680.545
1998,01/01/1998,CO2 emissions (kt),Turkey,200614.236
1998,01/01/1998,CO2 emissions (kt),United States,5401010.623
1998,01/01/1998,CO2 emissions (kt),South Africa,377726.669
1998,01/01/1998,Forest area (sq. km),Argentina,324465.9961
1998,01/01/1998,Forest area (sq. km),Australia,1287810
1998,01/01/1998,Forest area (sq. km),Brazil,5263601.875
1998,01/01/1998,Forest area (sq. km),Canada,3478961.875
1998,01/01/1998,Forest area (sq. km),China,1730285.156
1998,01/01/1998,Forest area (sq. km),Germany,113432.002
1998,01/01/1998,Forest area (sq. km),European Union,1533739.115
1998,01/01/1998,Forest area (sq. km),France,151184.0039
1998,01/01/1998,Forest area (sq. km),United Kingdom,29188.00049
1998,01/01/1998,Forest area (sq. km),Indonesia,1032362.031
1998,01/01/1998,Forest area (sq. km),India,650998.0078
1998,01/01/1998,Forest area (sq. km),Italy,82132.00195
1998,01/01/1998,Forest area (sq. km),Japan,248908.0078
1998,01/01/1998,Forest area (sq. km),South Korea,63043.99902
1998,01/01/1998,Forest area (sq. km),Mexico,682367.9688
1998,01/01/1998,Forest area (sq. km),Russia,8092047.5
1998,01/01/1998,Forest area (sq. km),Saudi Arabia,9770
1998,01/01/1998,Forest area (sq. km),Turkey,100707.998
1998,01/01/1998,Forest area (sq. km),United States,3033188.125
1998,01/01/1998,Forest area (sq. km),South Africa,92410
1998,01/01/1998,Population,Argentina,36063459
1998,01/01/1998,Population,Australia,18711000
1998,01/01/1998,Population,Brazil,169785250
1998,01/01/1998,Population,Canada,30155173
1998,01/01/1998,Population,China,1241935000
1998,01/01/1998,Population,Germany,82047195
1998,01/01/1998,Population,European Union,486597004
1998,01/01/1998,Population,France,60186288
1998,01/01/1998,Population,United Kingdom,58487141
1998,01/01/1998,Population,Indonesia,205724592
1998,01/01/1998,Population,India,1019483581
1998,01/01/1998,Population,Italy,56906744
1998,01/01/1998,Population,Japan,126400000
1998,01/01/1998,Population,South Korea,46286503
1998,01/01/1998,Population,Mexico,96056321
1998,01/01/1998,Population,Russia,147670692
1998,01/01/1998,Population,Saudi Arabia,19783304
1998,01/01/1998,Population,Turkey,61329676
1998,01/01/1998,Population,United States,275854000
1998,01/01/1998,Population,South Africa,43682260
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Argentina,311514.7
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Australia,920773.48
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Brazil,2263725.63
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Canada,1129087.11
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),China,5141402.7
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Germany,1060398.257
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),European Union,5183115.749
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),France,577851.541
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),United Kingdom,705167.71
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Indonesia,1191187.16
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),India,1768965
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Italy,519046.022
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Japan,1371363.01
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),South Korea,450493.845
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Mexico,692323.18
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Russia,3459685.66
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Saudi Arabia,292876.646
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),Turkey,295884.83
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),United States,6749016.1
1998,01/01/1998,Greenhouse gas emissions (kt of CO2 equivalent),South Africa,457895.896
1998,01/01/1998,Urban population,Argentina,32009566
1998,01/01/1998,Urban population,Australia,15811356
1998,01/01/1998,Urban population,Brazil,135456370
1998,01/01/1998,Urban population,Canada,23739358
1998,01/01/1998,Urban population,China,420606126
1998,01/01/1998,Urban population,Germany,61167004
1998,01/01/1998,Urban population,European Union,347890412
1998,01/01/1998,Urban population,France,45390693
1998,01/01/1998,Urban population,United Kingdom,45931122
1998,01/01/1998,Urban population,Indonesia,81452538
1998,01/01/1998,Urban population,India,277707327
1998,01/01/1998,Urban population,Italy,38185563
1998,01/01/1998,Urban population,Japan,99095072
1998,01/01/1998,Urban population,South Korea,36633453
1998,01/01/1998,Urban population,Mexico,71260342
1998,01/01/1998,Urban population,Russia,108329743
1998,01/01/1998,Urban population,Saudi Arabia,15704580
1998,01/01/1998,Urban population,Turkey,39068844
1998,01/01/1998,Urban population,United States,216206090
1998,01/01/1998,Urban population,South Africa,24431488
1999,01/01/1999,Agricultural land (sq. km),Argentina,1284120
1999,01/01/1999,Agricultural land (sq. km),Australia,4537290
1999,01/01/1999,Agricultural land (sq. km),Brazil,2607590
1999,01/01/1999,Agricultural land (sq. km),Canada,677230
1999,01/01/1999,Agricultural land (sq. km),China,5231330
1999,01/01/1999,Agricultural land (sq. km),Germany,171520
1999,01/01/1999,Agricultural land (sq. km),European Union,2003948.995
1999,01/01/1999,Agricultural land (sq. km),France,299290.9961
1999,01/01/1999,Agricultural land (sq. km),United Kingdom,172190
