year,country,indicator,value
1999,Canada,Agricultural_land_(sq. km),677230
1999,China,Agricultural_land_(sq. km),5231330
1999,German,Agricultural_land_(sq. km),171520
1999,European Union,Agricultural_land_(sq. km),2003948.995
1999,France,Agricultural_land_(sq. km),299290.9961
1999,United Kingdom,Agricultural_land_(sq. km),172190
1999,Indonesia,Agricultural_land_(sq. km),458770
1999,India,Agricultural_land_(sq. km),1810210
1999,Italy,Agricultural_land_(sq. km),157990
1999,Japan,Agricultural_land_(sq. km),52710
1999,"Korea, Rep.",Agricultural_land_(sq. km),19540
1999,Mexico,Agricultural_land_(sq. km),1063260
1999,Russian Federation,Agricultural_land_(sq. km),2167900
1999,Saudi Arabia,Agricultural_land_(sq. km),1737850
1999,Turkey,Agricultural_land_(sq. km),403020
1999,United States,Agricultural_land_(sq. km),4138870
1999,South Africa,Agricultural_land_(sq. km),980580
1999,Argentina,CO2_Emissions(kt),146984.361
1999,Australia,CO2_Emissions(kt),325343.574
1999,Brazil,CO2_Emissions(kt),320173.104
1999,Canada,CO2_Emissions(kt),515389.516
1999,China,CO2_Emissions(kt),3318055.614
1999,German,CO2_Emissions(kt),822460.429
1999,European Union,CO2_Emissions(kt),3896092.158
1999,France,CO2_Emissions(kt),368918.535
1999,United Kingdom,CO2_Emissions(kt),530937.596
1999,Indonesia,CO2_Emissions(kt),241988.997
1999,India,CO2_Emissions(kt),995766.516
1999,Italy,CO2_Emissions(kt),441998.178
1999,Japan,CO2_Emissions(kt),1196516.431
1999,"Korea, Rep.",CO2_Emissions(kt),399864.348
1999,Mexico,CO2_Emissions(kt),391591.596
1999,Russian Federation,CO2_Emissions(kt),1531130.181
1999,Saudi Arabia,CO2_Emissions(kt),226459.252
1999,Turkey,CO2_Emissions(kt),196771.22
1999,United States,CO2_Emissions(kt),5504669.379
1999,South Africa,CO2_Emissions(kt),375236.776
1999,Argentina,ForestArea(sq. km),321533.0078
1999,Australia,ForestArea(sq. km),1288110
1999,Brazil,ForestArea(sq. km),5238170.938
1999,Canada,ForestArea(sq. km),3478490.938
1999,China,ForestArea(sq. km),1750145.156
1999,German,ForestArea(sq. km),113485.9961
1999,European Union,ForestArea(sq. km),1540551.388
1999,France,ForestArea(sq. km),152037.002
1999,United Kingdom,ForestArea(sq. km),29363.99902
1999,Indonesia,ForestArea(sq. km),1013226.016
1999,India,ForestArea(sq. km),652448.9844
1999,Italy,ForestArea(sq. km),82910.99609
1999,Japan,ForestArea(sq. km),248834.0039
1999,"Korea, Rep.",ForestArea(sq. km),62962.00195
1999,Mexico,ForestArea(sq. km),680463.9844
1999,Russian Federation,ForestArea(sq. km),8092366.25
1999,Saudi Arabia,ForestArea(sq. km),9770
1999,Turkey,ForestArea(sq. km),101269.0039
1999,United States,ForestArea(sq. km),3034274.063
1999,South Africa,ForestArea(sq. km),92410
1999,Argentina,Population,36467218
1999,Australia,Population,18926000
1999,Brazil,Population,172318675
1999,Canada,Population,30401286
1999,China,Population,1252735000
1999,German,Population,82100243
1999,European Union,Population,487497959
1999,France,Population,60496718
1999,United Kingdom,Population,58682466
1999,Indonesia,Population,208615169
1999,India,Population,1038058156
1999,Italy,Population,56916317
1999,Japan,Population,126631000
1999,"Korea, Rep.",Population,46616677
1999,Mexico,Population,97484832
1999,Russian Federation,Population,147214392
1999,Saudi Arabia,Population,20194527
1999,Turkey,Population,62287397
1999,United States,Population,279040000
1999,South Africa,Population,44338543
1999,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),333886.59
1999,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1190138.38
1999,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1595863.26
1999,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),821594.26
1999,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5079293.7
1999,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1020391.257
1999,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5061972.728
1999,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),563699.027
1999,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),680102.478
1999,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),668887.6
1999,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1956039
1999,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),521472.006
1999,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1399008.939
1999,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),489986.3208
1999,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),553847.34
1999,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2512656.97
1999,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),295772.016
1999,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),295553.274
1999,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6808137.8
1999,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),430853.836
1999,Argentina,Urban population,32438320
1999,Australia,Urban population,15967866
1999,Brazil,Urban population,138709641
1999,Canada,Urban population,24048329
1999,China,Urban population,436766058
1999,German,Urban population,61376500
1999,European Union,Urban population,349161881
1999,France,Urban population,45743988
1999,United Kingdom,Urban population,46119137
1999,Indonesia,Urban population,85098300
1999,India,Urban population,284978106
1999,Italy,Urban population,38226137
1999,Japan,Urban population,99434460
1999,"Korea, Rep.",Urban population,37006183
1999,Mexico,Urban population,72568684
1999,Russian Federation,Urban population,107987645
1999,Saudi Arabia,Urban population,16078075
1999,Turkey,Urban population,40002835
1999,United States,Urban population,219721677
1999,South Africa,Urban population,25011815
2000,Argentina,Agricultural_land_(sq. km),1285100
2000,Australia,Agricultural_land_(sq. km),4555000
2000,Brazil,Agricultural_land_(sq. km),2614060
2000,Canada,Agricultural_land_(sq. km),676130
2000,China,Agricultural_land_(sq. km),5220030
2000,German,Agricultural_land_(sq. km),170680
2000,European Union,Agricultural_land_(sq. km),1998270.802
2000,France,Agricultural_land_(sq. km),298074.0039
2000,United Kingdom,Agricultural_land_(sq. km),169640
2000,Indonesia,Agricultural_land_(sq. km),471770
2000,India,Agricultural_land_(sq. km),1809750
2000,Italy,Agricultural_land_(sq. km),156370
2000,Japan,Agricultural_land_(sq. km),52580
2000,"Korea, Rep.",Agricultural_land_(sq. km),19730
2000,Mexico,Agricultural_land_(sq. km),1063300
2000,Russian Federation,Agricultural_land_(sq. km),2171620
2000,Saudi Arabia,Agricultural_land_(sq. km),1737850
2000,Turkey,Agricultural_land_(sq. km),404790
2000,United States,Agricultural_land_(sq. km),4143990
2000,South Africa,Agricultural_land_(sq. km),981250
2000,Argentina,CO2_Emissions(kt),142136.587
2000,Australia,CO2_Emissions(kt),329443.28
2000,Brazil,CO2_Emissions(kt),327983.814
2000,Canada,CO2_Emissions(kt),534380.909
2000,China,CO2_Emissions(kt),3405179.867
2000,German,CO2_Emissions(kt),829977.779
2000,European Union,CO2_Emissions(kt),3911984.936
2000,France,CO2_Emissions(kt),362226.26
2000,United Kingdom,CO2_Emissions(kt),541784.582
2000,Indonesia,CO2_Emissions(kt),263418.945
2000,India,CO2_Emissions(kt),1031853.463
2000,Italy,CO2_Emissions(kt),450564.29
2000,Japan,CO2_Emissions(kt),1220527.947
2000,"Korea, Rep.",CO2_Emissions(kt),447561.017
2000,Mexico,CO2_Emissions(kt),398382.88
2000,Russian Federation,CO2_Emissions(kt),1557899.281
2000,Saudi Arabia,CO2_Emissions(kt),296935.325
2000,Turkey,CO2_Emissions(kt),216151.315
2000,United States,CO2_Emissions(kt),5693684.894
2000,South Africa,CO2_Emissions(kt),378665.421
2000,Argentina,ForestArea(sq. km),318600
2000,Australia,ForestArea(sq. km),1288410
2000,Brazil,ForestArea(sq. km),5212740
2000,Canada,ForestArea(sq. km),3478020
2000,China,ForestArea(sq. km),1770005
2000,German,ForestArea(sq. km),113540
2000,European Union,ForestArea(sq. km),1547363.495
2000,France,ForestArea(sq. km),152890
2000,United Kingdom,ForestArea(sq. km),29540
2000,Indonesia,ForestArea(sq. km),994090
2000,India,ForestArea(sq. km),653900
2000,Italy,ForestArea(sq. km),83690
2000,Japan,ForestArea(sq. km),248760
2000,"Korea, Rep.",ForestArea(sq. km),62880
2000,Mexico,ForestArea(sq. km),678560
2000,Russian Federation,ForestArea(sq. km),8092685
2000,Saudi Arabia,ForestArea(sq. km),9770
2000,Turkey,ForestArea(sq. km),101830
2000,United States,ForestArea(sq. km),3035360
2000,South Africa,ForestArea(sq. km),92410
2000,Argentina,Population,36870787
2000,Australia,Population,19153000
2000,Brazil,Population,174790340
2000,Canada,Population,30685730
2000,China,Population,1262645000
2000,German,Population,82211508
2000,European Union,Population,488221138
2000,France,Population,60912500
2000,United Kingdom,Population,58892514
2000,Indonesia,Population,211513823
2000,India,Population,1056575549
2000,Italy,Population,56942108
2000,Japan,Population,126843000
2000,"Korea, Rep.",Population,47008111
2000,Mexico,Population,98899845
2000,Russian Federation,Population,146596557
2000,Saudi Arabia,Population,20663843
2000,Turkey,Population,63240194
2000,United States,Population,282162411
2000,South Africa,Population,44967708
2000,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),331450.87
2000,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1081244.41
2000,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1222630.43
2000,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),760643
2000,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5082325.6
2000,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1016295.545
2000,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5121050.564
2000,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),559922.199
2000,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),673897.408
2000,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),622464.65
2000,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1885189
2000,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),547349.86
2000,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1406194.588
2000,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),512819.936
2000,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),576489.52
2000,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2771222
2000,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),310713.5
2000,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),316464.841
2000,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6969123.8
2000,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),420482.753
2000,Argentina,Urban population,32867357
2000,Australia,Urban population,16133530
2000,Brazil,Urban population,141915773
2000,Canada,Urban population,24388404
2000,China,Urban population,452999147
2000,German,Urban population,61629857
2000,European Union,Urban population,350394604
2000,France,Urban population,46214923
2000,United Kingdom,Urban population,46319551
2000,Indonesia,Urban population,88840036
2000,India,Urban population,292322757
2000,Italy,Urban population,38277624
2000,Japan,Urban population,99760751
2000,"Korea, Rep.",Urban population,37428328
2000,Mexico,Urban population,73899942
2000,Russian Federation,Urban population,107528575
2000,Saudi Arabia,Urban population,16499665
2000,Turkey,Urban population,40942334
2000,United States,Urban population,223069137
2000,South Africa,Urban population,25582579
2001,Argentina,Agricultural_land_(sq. km),1286060
2001,Australia,Agricultural_land_(sq. km),4557000
2001,Brazil,Agricultural_land_(sq. km),2634650
2001,Canada,Agricultural_land_(sq. km),675020
2001,China,Agricultural_land_(sq. km),5199150
2001,German,Agricultural_land_(sq. km),170340
2001,European Union,Agricultural_land_(sq. km),1975250.21
2001,France,Agricultural_land_(sq. km),297133.0078
2001,United Kingdom,Agricultural_land_(sq. km),169530
2001,Indonesia,Agricultural_land_(sq. km),477000
2001,India,Agricultural_land_(sq. km),1804870
2001,Italy,Agricultural_land_(sq. km),155020
2001,Japan,Agricultural_land_(sq. km),47930
2001,"Korea, Rep.",Agricultural_land_(sq. km),19450
2001,Mexico,Agricultural_land_(sq. km),1065500
2001,Russian Federation,Agricultural_land_(sq. km),2168610
2001,Saudi Arabia,Agricultural_land_(sq. km),1737910
2001,Turkey,Agricultural_land_(sq. km),409680
2001,United States,Agricultural_land_(sq. km),4149440
2001,South Africa,Agricultural_land_(sq. km),980130
2001,Argentina,CO2_Emissions(kt),133720.822
2001,Australia,CO2_Emissions(kt),324844.862
2001,Brazil,CO2_Emissions(kt),337433.673
2001,Canada,CO2_Emissions(kt),527926.989
2001,China,CO2_Emissions(kt),3487566.356
2001,German,CO2_Emissions(kt),853662.932
2001,European Union,CO2_Emissions(kt),3997697.394
2001,France,CO2_Emissions(kt),377535.985
2001,United Kingdom,CO2_Emissions(kt),545862.286
2001,Indonesia,CO2_Emissions(kt),294907.474
2001,India,CO2_Emissions(kt),1041152.975
2001,Italy,CO2_Emissions(kt),450347.937
2001,Japan,CO2_Emissions(kt),1203377.388
2001,"Korea, Rep.",CO2_Emissions(kt),450193.923
2001,Mexico,CO2_Emissions(kt),412977.54
2001,Russian Federation,CO2_Emissions(kt),1557506.912
2001,Saudi Arabia,CO2_Emissions(kt),297214.017
2001,Turkey,CO2_Emissions(kt),194552.685
2001,United States,CO2_Emissions(kt),5595794.329
2001,South Africa,CO2_Emissions(kt),372042.819
2001,Argentina,ForestArea(sq. km),315251.9922
2001,Australia,ForestArea(sq. km),1286010
2001,Brazil,ForestArea(sq. km),5183660
2001,Canada,ForestArea(sq. km),3477568.125
2001,China,ForestArea(sq. km),1802091.875
2001,German,ForestArea(sq. km),113600
2001,European Union,ForestArea(sq. km),1551368.307
2001,France,ForestArea(sq. km),154034.0039
2001,United Kingdom,ForestArea(sq. km),29673.99902
2001,Indonesia,ForestArea(sq. km),990986.0156
2001,India,ForestArea(sq. km),658537.9688
2001,Italy,ForestArea(sq. km),84470
2001,Japan,ForestArea(sq. km),248878.0078
2001,"Korea, Rep.",ForestArea(sq. km),62813.99902
2001,Mexico,ForestArea(sq. km),677013.9844
2001,Russian Federation,ForestArea(sq. km),8091728.125
2001,Saudi Arabia,ForestArea(sq. km),9770
2001,Turkey,ForestArea(sq. km),102787.998
2001,United States,ForestArea(sq. km),3037801.875
2001,South Africa,ForestArea(sq. km),92410
2001,Argentina,Population,37275652
2001,Australia,Population,19413000
2001,Brazil,Population,177196054
2001,Canada,Population,31020902
2001,China,Population,1271850000
2001,German,Population,82349925
2001,European Union,Population,489015301
2001,France,Population,61357430
2001,United Kingdom,Population,59119673
2001,Indonesia,Population,214427417
2001,India,Population,1075000085
2001,Italy,Population,56974100
2001,Japan,Population,127149000
2001,"Korea, Rep.",Population,47370164
2001,Mexico,Population,100298153
2001,Russian Federation,Population,145976083
2001,Saudi Arabia,Population,21202642
2001,Turkey,Population,64192243
2001,United States,Population,284968955
2001,South Africa,Population,45571274
2001,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),326483.81
2001,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1241515.99
2001,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1277451.88
2001,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),718534.46
2001,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5145521.55
2001,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1025983.5
2001,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5140262.447
2001,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),565204.3298
2001,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),683080.0911
2001,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),849945.65
2001,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1875600.85
2001,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),543360.171
2001,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1387952.208
2001,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),522374.159
2001,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),547960.58
2001,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2649244.38
2001,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),321603.515
2001,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),297564.107
2001,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),6821235.6
2001,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),416031.241
2001,Argentina,Urban population,33297967
2001,Australia,Urban population,16326333
2001,Brazil,Urban population,144508698
2001,Canada,Urban population,24757782
2001,China,Urban population,471767321
2001,German,Urban population,61902439
2001,European Union,Urban population,351835772
2001,France,Urban population,46709571
2001,United Kingdom,Urban population,46557334
2001,Indonesia,Urban population,91738482
2001,India,Urban population,300118524
2001,Italy,Urban population,38333314
2001,Japan,Urban population,101706485
2001,"Korea, Rep.",Urban population,37867709
2001,Mexico,Urban population,75268749
2001,Russian Federation,Urban population,107067618
2001,Saudi Arabia,Urban population,16978440
2001,Turkey,Urban population,41943212
2001,United States,Urban population,225792302
2001,South Africa,Urban population,26143328
2002,Argentina,Agricultural_land_(sq. km),1287100
2002,Australia,Agricultural_land_(sq. km),4470000
2002,Brazil,Agricultural_land_(sq. km),2658680
2002,Canada,Agricultural_land_(sq. km),675170
2002,China,Agricultural_land_(sq. km),5185330
2002,German,Agricultural_land_(sq. km),169670
2002,European Union,Agricultural_land_(sq. km),1956929.191
2002,France,Agricultural_land_(sq. km),296106.9922
2002,United Kingdom,Agricultural_land_(sq. km),169760
2002,Indonesia,Agricultural_land_(sq. km),481810
2002,India,Agricultural_land_(sq. km),1805600
2002,Italy,Agricultural_land_(sq. km),152730
2002,Japan,Agricultural_land_(sq. km),47630
