ID,Sector,Indicator,Unit,Country_code,Country,Year,Variable,Value,Scenario
6755,Macro,Hydro_share,%,AU,Australia,2017,historic,1.085553246,Historic
6756,Macro,Hydro_share,%,AU,Australia,2018,historic,1.064028665,Historic
6757,Macro,Hydro_share,%,BR,Brazil,1990,historic,12.87775049,Historic
6758,Macro,Hydro_share,%,BR,Brazil,1995,historic,13.80243401,Historic
6759,Macro,Hydro_share,%,BR,Brazil,2000,historic,14.24210601,Historic
6760,Macro,Hydro_share,%,BR,Brazil,2005,historic,13.66835307,Historic
6761,Macro,Hydro_share,%,BR,Brazil,2010,historic,13.16075115,Historic
6762,Macro,Hydro_share,%,BR,Brazil,2015,historic,10.55166673,Historic
6763,Macro,Hydro_share,%,BR,Brazil,2016,historic,11.62415974,Historic
6764,Macro,Hydro_share,%,BR,Brazil,2017,historic,11.11134338,Historic
6765,Macro,Hydro_share,%,BR,Brazil,2018,historic,11.8230763,Historic
6766,Macro,Hydro_share,%,CA,Canada,1990,historic,12.07473416,Historic
6767,Macro,Hydro_share,%,CA,Canada,1995,historic,12.18960482,Historic
6768,Macro,Hydro_share,%,CA,Canada,2000,historic,12.01179904,Historic
6769,Macro,Hydro_share,%,CA,Canada,2005,historic,11.29574377,Historic
6770,Macro,Hydro_share,%,CA,Canada,2010,historic,11.52036303,Historic
6771,Macro,Hydro_share,%,CA,Canada,2015,historic,11.47267986,Historic
6772,Macro,Hydro_share,%,CA,Canada,2016,historic,11.608376,Historic
6773,Macro,Hydro_share,%,CA,Canada,2017,historic,11.46420662,Historic
6774,Macro,Hydro_share,%,CA,Canada,2018,historic,10.85116679,Historic
6775,Macro,Hydro_share,%,CN,China,1990,historic,1.247421241,Historic
6776,Macro,Hydro_share,%,CN,China,1995,historic,1.569793897,Historic
6777,Macro,Hydro_share,%,CN,China,2000,historic,1.693994928,Historic
6778,Macro,Hydro_share,%,CN,China,2005,historic,1.918234664,Historic
6779,Macro,Hydro_share,%,CN,China,2010,historic,2.414104483,Historic
6780,Macro,Hydro_share,%,CN,China,2015,historic,3.211292791,Historic
6781,Macro,Hydro_share,%,CN,China,2016,historic,3.373927706,Historic
6782,Macro,Hydro_share,%,CN,China,2017,historic,3.257566183,Historic
6783,Macro,Hydro_share,%,IN,India,1990,historic,2.015895505,Historic
6784,Macro,Hydro_share,%,IN,India,1995,historic,1.682035473,Historic
6785,Macro,Hydro_share,%,IN,India,2000,historic,1.452530188,Historic
6786,Macro,Hydro_share,%,IN,India,2005,historic,1.806470417,Historic
6787,Macro,Hydro_share,%,IN,India,2010,historic,1.53375591,Historic
6788,Macro,Hydro_share,%,IN,India,2015,historic,1.404793967,Historic
6789,Macro,Hydro_share,%,IN,India,2016,historic,1.388789555,Historic
6790,Macro,Hydro_share,%,IN,India,2017,historic,1.382297791,Historic
6791,Macro,Hydro_share,%,ID,Indonesia,1990,historic,0.507614213,Historic
6792,Macro,Hydro_share,%,ID,Indonesia,1995,historic,0.509160161,Historic
6793,Macro,Hydro_share,%,ID,Indonesia,2000,historic,0.584505512,Historic
6794,Macro,Hydro_share,%,ID,Indonesia,2005,historic,0.550477339,Historic
6795,Macro,Hydro_share,%,ID,Indonesia,2010,historic,0.789165146,Historic
6796,Macro,Hydro_share,%,ID,Indonesia,2015,historic,0.569674245,Historic
6797,Macro,Hydro_share,%,ID,Indonesia,2016,historic,0.760139532,Historic
6798,Macro,Hydro_share,%,ID,Indonesia,2017,historic,0.721556617,Historic
6799,Macro,Hydro_share,%,JP,Japan,1990,historic,1.729183111,Historic
6800,Macro,Hydro_share,%,JP,Japan,1995,historic,1.381797561,Historic
6801,Macro,Hydro_share,%,JP,Japan,2000,historic,1.403093912,Historic
6802,Macro,Hydro_share,%,JP,Japan,2005,historic,1.273495354,Historic
6803,Macro,Hydro_share,%,JP,Japan,2010,historic,1.444120011,Historic
6804,Macro,Hydro_share,%,JP,Japan,2015,historic,1.743301172,Historic
6805,Macro,Hydro_share,%,JP,Japan,2016,historic,1.590484866,Historic
6806,Macro,Hydro_share,%,JP,Japan,2017,historic,1.657553689,Historic
6807,Macro,Hydro_share,%,JP,Japan,2018,historic,1.686340641,Historic
6808,Macro,Hydro_share,%,MX,Mexico,1990,historic,1.690940612,Historic
6809,Macro,Hydro_share,%,MX,Mexico,1995,historic,1.864058402,Historic
6810,Macro,Hydro_share,%,MX,Mexico,2000,historic,1.955736782,Historic
6811,Macro,Hydro_share,%,MX,Mexico,2005,historic,1.365913494,Historic
6812,Macro,Hydro_share,%,MX,Mexico,2010,historic,1.824623561,Historic
6813,Macro,Hydro_share,%,MX,Mexico,2015,historic,1.458191183,Historic
6814,Macro,Hydro_share,%,MX,Mexico,2016,historic,1.452114342,Historic
6815,Macro,Hydro_share,%,MX,Mexico,2017,historic,1.553426577,Historic
6816,Macro,Hydro_share,%,MX,Mexico,2018,historic,1.55081311,Historic
6817,Macro,Hydro_share,%,RU,Russia,1990,historic,1.62109031,Historic
6818,Macro,Hydro_share,%,RU,Russia,1995,historic,2.362551299,Historic
6819,Macro,Hydro_share,%,RU,Russia,2000,historic,2.273544025,Historic
6820,Macro,Hydro_share,%,RU,Russia,2005,historic,2.275688086,Historic
6821,Macro,Hydro_share,%,RU,Russia,2010,historic,2.074415208,Historic
6822,Macro,Hydro_share,%,RU,Russia,2015,historic,2.082852694,Historic
6823,Macro,Hydro_share,%,RU,Russia,2016,historic,2.218473678,Historic
6824,Macro,Hydro_share,%,RU,Russia,2017,historic,2.170362841,Historic
6825,Macro,Hydro_share,%,ZA,South_Africa,1990,historic,0.096856074,Historic
6826,Macro,Hydro_share,%,ZA,South_Africa,1995,historic,0.04335636,Historic
6827,Macro,Hydro_share,%,ZA,South_Africa,2000,historic,0.087996369,Historic
6828,Macro,Hydro_share,%,ZA,South_Africa,2005,historic,0.098748894,Historic
6829,Macro,Hydro_share,%,ZA,South_Africa,2010,historic,0.137841195,Historic
6830,Macro,Hydro_share,%,ZA,South_Africa,2015,historic,0.054242724,Historic
6831,Macro,Hydro_share,%,ZA,South_Africa,2016,historic,0.045877873,Historic
6832,Macro,Hydro_share,%,ZA,South_Africa,2017,historic,0.056494622,Historic
6833,Macro,Hydro_share,%,KR,South_Korea,1990,historic,0.588735457,Historic
6834,Macro,Hydro_share,%,KR,South_Korea,1995,historic,0.163727177,Historic
6835,Macro,Hydro_share,%,KR,South_Korea,2000,historic,0.183355566,Historic
6836,Macro,Hydro_share,%,KR,South_Korea,2005,historic,0.150279396,Historic
6837,Macro,Hydro_share,%,KR,South_Korea,2010,historic,0.126848202,Historic
6838,Macro,Hydro_share,%,KR,South_Korea,2015,historic,0.067527892,Historic
6839,Macro,Hydro_share,%,KR,South_Korea,2016,historic,0.086818783,Historic
6840,Macro,Hydro_share,%,KR,South_Korea,2017,historic,0.085810734,Historic
6841,Macro,Hydro_share,%,KR,South_Korea,2018,historic,0.100437074,Historic
6842,Macro,Hydro_share,%,TR,Turkey,1990,historic,3.896917714,Historic
6843,Macro,Hydro_share,%,TR,Turkey,1995,historic,5.055417701,Historic
6844,Macro,Hydro_share,%,TR,Turkey,2000,historic,3.525240991,Historic
6845,Macro,Hydro_share,%,TR,Turkey,2005,historic,4.094651196,Historic
6846,Macro,Hydro_share,%,TR,Turkey,2010,historic,4.290034867,Historic
6847,Macro,Hydro_share,%,TR,Turkey,2015,historic,4.670463002,Historic
6848,Macro,Hydro_share,%,TR,Turkey,2016,historic,4.437842568,Historic
6849,Macro,Hydro_share,%,TR,Turkey,2017,historic,3.582905689,Historic
6850,Macro,Hydro_share,%,TR,Turkey,2018,historic,3.718499862,Historic
6851,Macro,Hydro_share,%,US,United_States,1990,historic,1.23567078,Historic
6852,Macro,Hydro_share,%,US,United_States,1995,historic,1.316984759,Historic
6853,Macro,Hydro_share,%,US,United_States,2000,historic,0.964314346,Historic
6854,Macro,Hydro_share,%,US,United_States,2005,historic,1.014918777,Historic
6855,Macro,Hydro_share,%,US,United_States,2010,historic,1.022159249,Historic
6856,Macro,Hydro_share,%,US,United_States,2015,historic,0.993432044,Historic
6857,Macro,Hydro_share,%,US,United_States,2016,historic,1.078904707,Historic
6858,Macro,Hydro_share,%,US,United_States,2017,historic,1.21419144,Historic
6859,Macro,Hydro_share,%,US,United_States,2018,historic,1.142033695,Historic
6860,Macro,Hydro_share,%,DE,Germany,1990,historic,0.42659346,Historic
6861,Macro,Hydro_share,%,DE,Germany,1995,historic,0.557284569,Historic
6862,Macro,Hydro_share,%,DE,Germany,2000,historic,0.555691001,Historic
6863,Macro,Hydro_share,%,DE,Germany,2005,historic,0.499791384,Historic
6864,Macro,Hydro_share,%,DE,Germany,2010,historic,0.550116465,Historic
6865,Macro,Hydro_share,%,DE,Germany,2015,historic,0.522885869,Historic
6866,Macro,Hydro_share,%,DE,Germany,2016,historic,0.562378859,Historic
6867,Macro,Hydro_share,%,DE,Germany,2017,historic,0.549281623,Historic
6868,Macro,Hydro_share,%,DE,Germany,2018,historic,0.512207954,Historic
6869,Macro,Hydro_share,%,FR,France,1990,historic,2.034791776,Historic
6870,Macro,Hydro_share,%,FR,France,1995,historic,2.589832631,Historic
6871,Macro,Hydro_share,%,FR,France,2000,historic,2.215173902,Historic
6872,Macro,Hydro_share,%,FR,France,2005,historic,1.594064577,Historic
6873,Macro,Hydro_share,%,FR,France,2010,historic,2.032193993,Historic
6874,Macro,Hydro_share,%,FR,France,2015,historic,1.855216825,Historic
6875,Macro,Hydro_share,%,FR,France,2016,historic,2.087723499,Historic
6876,Macro,Hydro_share,%,FR,France,2017,historic,1.717968503,Historic
6877,Macro,Hydro_share,%,FR,France,2018,historic,2.236259609,Historic
6878,Macro,Hydro_share,%,IT,Italy,1990,historic,1.933648615,Historic
6879,Macro,Hydro_share,%,IT,Italy,1995,historic,2.126935289,Historic
6880,Macro,Hydro_share,%,IT,Italy,2000,historic,2.324656654,Historic
6881,Macro,Hydro_share,%,IT,Italy,2005,historic,1.748460723,Historic
6882,Macro,Hydro_share,%,IT,Italy,2010,historic,2.660975388,Historic
6883,Macro,Hydro_share,%,IT,Italy,2015,historic,2.736433133,Historic
6884,Macro,Hydro_share,%,IT,Italy,2016,historic,2.564985973,Historic
6885,Macro,Hydro_share,%,IT,Italy,2017,historic,2.151377351,Historic
6886,Macro,Hydro_share,%,IT,Italy,2018,historic,2.989086343,Historic
6887,Macro,Hydro_share,%,GB,United_Kingdom,1990,historic,0.218633637,Historic
6888,Macro,Hydro_share,%,GB,United_Kingdom,1995,historic,0.193505473,Historic
6889,Macro,Hydro_share,%,GB,United_Kingdom,2000,historic,0.19705011,Historic
6890,Macro,Hydro_share,%,GB,United_Kingdom,2005,historic,0.190423027,Historic
6891,Macro,Hydro_share,%,GB,United_Kingdom,2010,historic,0.151889774,Historic
6892,Macro,Hydro_share,%,GB,United_Kingdom,2015,historic,0.30080121,Historic
6893,Macro,Hydro_share,%,GB,United_Kingdom,2016,historic,0.260636561,Historic
6894,Macro,Hydro_share,%,GB,United_Kingdom,2017,historic,0.292072801,Historic
6895,Macro,Hydro_share,%,GB,United_Kingdom,2018,historic,0.268202076,Historic
6896,Macro,Hydro_share,%,World,World,1990,historic,2.108536088,Historic
6897,Macro,Hydro_share,%,World,World,1995,historic,2.318797628,Historic
6898,Macro,Hydro_share,%,World,World,2000,historic,2.253303695,Historic
6899,Macro,Hydro_share,%,World,World,2005,historic,2.208616362,Historic
6900,Macro,Hydro_share,%,World,World,2010,historic,2.315396832,Historic
6901,Macro,Hydro_share,%,World,World,2015,historic,2.476065441,Historic
6902,Macro,Hydro_share,%,World,World,2016,historic,2.557091166,Historic
6903,Macro,Hydro_share,%,World,World,2017,historic,2.528156548,Historic
6904,Macro,Solar_and_Wind_share,%,AR,Argentina,2000,historic,0.004881303,Historic
6905,Macro,Solar_and_Wind_share,%,AR,Argentina,2005,historic,0.009009144,Historic
6906,Macro,Solar_and_Wind_share,%,AR,Argentina,2010,historic,0.002566142,Historic
6907,Macro,Solar_and_Wind_share,%,AR,Argentina,2015,historic,0.062497789,Historic
6908,Macro,Solar_and_Wind_share,%,AR,Argentina,2016,historic,0.057318657,Historic
6909,Macro,Solar_and_Wind_share,%,AR,Argentina,2017,historic,0.063943919,Historic
6910,Macro,Solar_and_Wind_share,%,AU,Australia,1990,historic,0.094034061,Historic
6911,Macro,Solar_and_Wind_share,%,AU,Australia,1995,historic,0.088635234,Historic
6912,Macro,Solar_and_Wind_share,%,AU,Australia,2000,historic,0.083250853,Historic
6913,Macro,Solar_and_Wind_share,%,AU,Australia,2005,historic,0.128651364,Historic
6914,Macro,Solar_and_Wind_share,%,AU,Australia,2010,historic,0.564798668,Historic
6915,Macro,Solar_and_Wind_share,%,AU,Australia,2015,historic,1.400385442,Historic
6916,Macro,Solar_and_Wind_share,%,AU,Australia,2016,historic,1.513519421,Historic
6917,Macro,Solar_and_Wind_share,%,AU,Australia,2017,historic,1.694848542,Historic
6918,Macro,Solar_and_Wind_share,%,AU,Australia,2018,historic,1.987069637,Historic
6919,Macro,Solar_and_Wind_share,%,BR,Brazil,2000,historic,0.016868086,Historic
6920,Macro,Solar_and_Wind_share,%,BR,Brazil,2005,historic,0.051816889,Historic
6921,Macro,Solar_and_Wind_share,%,BR,Brazil,2010,historic,0.211015302,Historic
6922,Macro,Solar_and_Wind_share,%,BR,Brazil,2015,historic,0.872937902,Historic
6923,Macro,Solar_and_Wind_share,%,BR,Brazil,2016,historic,1.296502673,Historic
6924,Macro,Solar_and_Wind_share,%,BR,Brazil,2017,historic,1.584895931,Historic
6925,Macro,Solar_and_Wind_share,%,BR,Brazil,2018,historic,1.900105699,Historic
6926,Macro,Solar_and_Wind_share,%,CA,Canada,1990,historic,0.000946481,Historic
6927,Macro,Solar_and_Wind_share,%,CA,Canada,1995,historic,0.003376154,Historic
6928,Macro,Solar_and_Wind_share,%,CA,Canada,2000,historic,0.010520943,Historic
6929,Macro,Solar_and_Wind_share,%,CA,Canada,2005,historic,0.050453354,Historic
6930,Macro,Solar_and_Wind_share,%,CA,Canada,2010,historic,0.309258694,Historic
6931,Macro,Solar_and_Wind_share,%,CA,Canada,2015,historic,0.895833988,Historic
6932,Macro,Solar_and_Wind_share,%,CA,Canada,2016,historic,1.02677139,Historic
6933,Macro,Solar_and_Wind_share,%,CA,Canada,2017,historic,0.959879353,Historic
6934,Macro,Solar_and_Wind_share,%,CA,Canada,2018,historic,0.963187538,Historic
6935,Macro,Solar_and_Wind_share,%,CN,China,1990,historic,0.003777983,Historic
6936,Macro,Solar_and_Wind_share,%,CN,China,1995,historic,0.026343646,Historic
6937,Macro,Solar_and_Wind_share,%,CN,China,2000,historic,0.087339416,Historic
6938,Macro,Solar_and_Wind_share,%,CN,China,2005,historic,0.165036623,Historic
6939,Macro,Solar_and_Wind_share,%,CN,China,2010,historic,0.485323091,Historic
6940,Macro,Solar_and_Wind_share,%,CN,China,2015,historic,1.378623709,Historic
6941,Macro,Solar_and_Wind_share,%,CN,China,2016,historic,1.660823111,Historic
6942,Macro,Solar_and_Wind_share,%,CN,China,2017,historic,1.952830578,Historic
6943,Macro,Solar_and_Wind_share,%,IN,India,1990,historic,0.003272026,Historic
6944,Macro,Solar_and_Wind_share,%,IN,India,1995,historic,0.01805453,Historic
6945,Macro,Solar_and_Wind_share,%,IN,India,2000,historic,0.040833271,Historic
6946,Macro,Solar_and_Wind_share,%,IN,India,2005,historic,0.122607597,Historic
6947,Macro,Solar_and_Wind_share,%,IN,India,2010,historic,0.284589473,Historic
6948,Macro,Solar_and_Wind_share,%,IN,India,2015,historic,0.615375408,Historic
6949,Macro,Solar_and_Wind_share,%,IN,India,2016,historic,0.723296139,Historic
6950,Macro,Solar_and_Wind_share,%,IN,India,2017,historic,0.847880356,Historic
6951,Macro,Solar_and_Wind_share,%,ID,Indonesia,2015,historic,0.000481958,Historic
6952,Macro,Solar_and_Wind_share,%,ID,Indonesia,2016,historic,0.000946625,Historic
6953,Macro,Solar_and_Wind_share,%,ID,Indonesia,2017,historic,0.00135123,Historic
6954,Macro,Solar_and_Wind_share,%,JP,Japan,1990,historic,0.268597641,Historic
6955,Macro,Solar_and_Wind_share,%,JP,Japan,1995,historic,0.20704525,Historic
6956,Macro,Solar_and_Wind_share,%,JP,Japan,2000,historic,0.164635898,Historic
6957,Macro,Solar_and_Wind_share,%,JP,Japan,2005,historic,0.161930691,Historic
6958,Macro,Solar_and_Wind_share,%,JP,Japan,2010,historic,0.212429533,Historic
6959,Macro,Solar_and_Wind_share,%,JP,Japan,2015,historic,0.87013791,Historic
6960,Macro,Solar_and_Wind_share,%,JP,Japan,2016,historic,1.109361429,Historic
6961,Macro,Solar_and_Wind_share,%,JP,Japan,2017,historic,1.285278857,Historic
6962,Macro,Solar_and_Wind_share,%,JP,Japan,2018,historic,1.578235843,Historic
6963,Macro,Solar_and_Wind_share,%,MX,Mexico,1990,historic,0.015075251,Historic
6964,Macro,Solar_and_Wind_share,%,MX,Mexico,1995,historic,0.020475504,Historic
6965,Macro,Solar_and_Wind_share,%,MX,Mexico,2000,historic,0.031577358,Historic
6966,Macro,Solar_and_Wind_share,%,MX,Mexico,2005,historic,0.049867593,Historic
6967,Macro,Solar_and_Wind_share,%,MX,Mexico,2010,historic,0.128575102,Historic
6968,Macro,Solar_and_Wind_share,%,MX,Mexico,2015,historic,0.544758215,Historic
6969,Macro,Solar_and_Wind_share,%,MX,Mexico,2016,historic,0.646545795,Historic
6970,Macro,Solar_and_Wind_share,%,MX,Mexico,2017,historic,0.706667872,Historic
6971,Macro,Solar_and_Wind_share,%,MX,Mexico,2018,historic,0.942020548,Historic
6972,Macro,Solar_and_Wind_share,%,RU,Russia,2005,historic,0.000153266,Historic
6973,Macro,Solar_and_Wind_share,%,RU,Russia,2015,historic,0.006056062,Historic
6974,Macro,Solar_and_Wind_share,%,RU,Russia,2016,historic,0.007267269,Historic
6975,Macro,Solar_and_Wind_share,%,RU,Russia,2017,historic,0.00818593,Historic
6976,Macro,Solar_and_Wind_share,%,SA,Saudi_Arabia,2015,historic,0.004961078,Historic
6977,Macro,Solar_and_Wind_share,%,SA,Saudi_Arabia,2016,historic,0.005234954,Historic
6978,Macro,Solar_and_Wind_share,%,SA,Saudi_Arabia,2017,historic,0.006151837,Historic
6979,Macro,Solar_and_Wind_share,%,ZA,South_Africa,2005,historic,0.016315035,Historic
6980,Macro,Solar_and_Wind_share,%,ZA,South_Africa,2010,historic,0.052258475,Historic
6981,Macro,Solar_and_Wind_share,%,ZA,South_Africa,2015,historic,0.441016933,Historic
6982,Macro,Solar_and_Wind_share,%,ZA,South_Africa,2016,historic,0.603294031,Historic
6983,Macro,Solar_and_Wind_share,%,ZA,South_Africa,2017,historic,0.752508361,Historic
6984,Macro,Solar_and_Wind_share,%,KR,South_Korea,1990,historic,0.010762988,Historic
6985,Macro,Solar_and_Wind_share,%,KR,South_Korea,1995,historic,0.015198303,Historic
6986,Macro,Solar_and_Wind_share,%,KR,South_Korea,2000,historic,0.023384478,Historic
6987,Macro,Solar_and_Wind_share,%,KR,South_Korea,2005,historic,0.022351682,Historic
6988,Macro,Solar_and_Wind_share,%,KR,South_Korea,2010,historic,0.073227827,Historic
6989,Macro,Solar_and_Wind_share,%,KR,South_Korea,2015,historic,0.228273635,Historic
6990,Macro,Solar_and_Wind_share,%,KR,South_Korea,2016,historic,0.267543595,Historic
6991,Macro,Solar_and_Wind_share,%,KR,South_Korea,2017,historic,0.3549444,Historic
6992,Macro,Solar_and_Wind_share,%,KR,South_Korea,2018,historic,0.415948022,Historic
6993,Macro,Solar_and_Wind_share,%,TR,Turkey,1990,historic,0.054831003,Historic
6994,Macro,Solar_and_Wind_share,%,TR,Turkey,1995,historic,0.23655914,Historic
6995,Macro,Solar_and_Wind_share,%,TR,Turkey,2000,historic,0.375760151,Historic
6996,Macro,Solar_and_Wind_share,%,TR,Turkey,2005,historic,0.506716095,Historic
6997,Macro,Solar_and_Wind_share,%,TR,Turkey,2010,historic,0.701200131,Historic
6998,Macro,Solar_and_Wind_share,%,TR,Turkey,2015,historic,1.654964895,Historic
6999,Macro,Solar_and_Wind_share,%,TR,Turkey,2016,historic,2.03276373,Historic
7000,Macro,Solar_and_Wind_share,%,TR,Turkey,2017,historic,2.177227149,Historic
7001,Macro,Solar_and_Wind_share,%,TR,Turkey,2018,historic,2.6292935,Historic
7002,Macro,Solar_and_Wind_share,%,US,United_States,1990,historic,0.016888079,Historic
7003,Macro,Solar_and_Wind_share,%,US,United_States,1995,historic,0.016871292,Historic
7004,Macro,Solar_and_Wind_share,%,US,United_States,2000,historic,0.091904844,Historic
7005,Macro,Solar_and_Wind_share,%,US,United_States,2005,historic,0.127850479,Historic
7006,Macro,Solar_and_Wind_share,%,US,United_States,2010,historic,0.477152694,Historic
7007,Macro,Solar_and_Wind_share,%,US,United_States,2015,historic,1.029286546,Historic
7008,Macro,Solar_and_Wind_share,%,US,United_States,2016,historic,1.231106255,Historic
7009,Macro,Solar_and_Wind_share,%,US,United_States,2017,historic,1.423748983,Historic
7010,Macro,Solar_and_Wind_share,%,US,United_States,2018,historic,1.571859972,Historic
